,flux_a,hlr_a,e1_a,e2_a,x0_a,y0_a,flux_b,hlr_b,e1_b,e2_b,x0_b,y0_b
0,25000.0,1.0,0.0,0.0,-1.10212476457,-0.0842310154409,25000.0,1.0,0.0,0.0,1.08336801081,0.0789830065689
1,25000.0,1.0,0.0,0.0,-1.19355712315,-0.000468893042916,25000.0,1.0,0.0,0.0,1.17092434371,-0.0988609333697
2,25000.0,1.0,0.0,0.0,-1.12663465806,-0.0621256769836,25000.0,1.0,0.0,0.0,1.1909808374,0.0645846176647
3,25000.0,1.0,0.0,0.0,-1.10825803025,0.0993108020236,25000.0,1.0,0.0,0.0,1.09970062826,-0.0476002684083
4,25000.0,1.0,0.0,0.0,-1.0034454174,-0.0085039187567,25000.0,1.0,0.0,0.0,1.1747597432,0.0588725102915
5,25000.0,1.0,0.0,0.0,-1.19308218777,0.0322734735942,25000.0,1.0,0.0,0.0,1.08588793328,0.030596881238
6,25000.0,1.0,0.0,0.0,-1.13224645632,0.00697668030042,25000.0,1.0,0.0,0.0,1.03695440416,0.0812851177625
7,25000.0,1.0,0.0,0.0,-1.21088584334,-0.0412600928189,25000.0,1.0,0.0,0.0,1.10133381328,0.0850041031195
8,25000.0,1.0,0.0,0.0,-1.05371908801,-0.0878706846071,25000.0,1.0,0.0,0.0,1.05646972647,0.0159943909427
9,25000.0,1.0,0.0,0.0,-1.09077364392,0.0495098610193,25000.0,1.0,0.0,0.0,1.17152196457,-0.044556039588
10,25000.0,1.0,0.0,0.0,-1.07764608993,0.0642979810899,25000.0,1.0,0.0,0.0,1.0164716943,-0.0414978988161
11,25000.0,1.0,0.0,0.0,-1.01816427916,-0.0629780387565,25000.0,1.0,0.0,0.0,1.07168042284,0.0609489550378
12,25000.0,1.0,0.0,0.0,-1.18015994046,-0.0938716574001,25000.0,1.0,0.0,0.0,1.01898024321,0.0281216315634
13,25000.0,1.0,0.0,0.0,-1.13298816284,0.0256771774914,25000.0,1.0,0.0,0.0,1.21359407917,0.056950084285
14,25000.0,1.0,0.0,0.0,-1.0899281901,-0.0343032200578,25000.0,1.0,0.0,0.0,1.19015862147,-0.0943441672889
15,25000.0,1.0,0.0,0.0,-1.18454271587,-0.00203621952342,25000.0,1.0,0.0,0.0,1.11229804867,0.0279873461744
16,25000.0,1.0,0.0,0.0,-1.15596775868,-0.0742296193634,25000.0,1.0,0.0,0.0,1.05961599499,0.048250808091
17,25000.0,1.0,0.0,0.0,-1.12671291716,0.0731765760874,25000.0,1.0,0.0,0.0,1.17187777273,0.0877481223638
18,25000.0,1.0,0.0,0.0,-0.958724326458,0.09210039203,25000.0,1.0,0.0,0.0,1.13305012445,-0.117359028345
19,25000.0,1.0,0.0,0.0,-1.10542619833,0.00380781869304,25000.0,1.0,0.0,0.0,1.17367041697,0.0906701177772
