,flux_a,hlr_a,e1_a,e2_a,x0_a,y0_a,flux_b,hlr_b,e1_b,e2_b,x0_b,y0_b
$\bar\mu$,25000.0,1.0,0.0,0.0,-1.11224938959,-0.0052374137211,25000.0,1.0,0.0,0.0,1.1166649412,0.0185889678532
$\sigma$,0.0,0.0,0.0,0.0,0.065527662848,0.0597580585522,0.0,0.0,0.0,0.0,0.0606830243738,0.0660269345672
$\sigma_{\mu}$,0.0,0.0,0.0,0.0,0.0146524308535,0.0133623081126,0.0,0.0,0.0,0.0,0.013569136758,0.0147640714038
