,flux_a,hlr_a,e1_a,e2_a,x0_a,y0_a,flux_b,hlr_b,e1_b,e2_b,x0_b,y0_b
$\bar\mu$,0.0,0.0,0.0,0.0,-0.0131231868079,-0.0107989357434,0.0,0.0,0.0,0.0,0.00225089680005,0.00927105277111
$\sigma$,0.0,0.0,0.0,0.0,0.0828018808364,0.0221277487232,0.0,0.0,0.0,0.0,0.0914595820025,0.0227710830461
$\sigma_{\mu}$,0.0,0.0,0.0,0.0,0.0185150634215,0.00494791503341,0.0,0.0,0.0,0.0,0.0204509842551,0.00509176896123
