,flux_a,hlr_a,e1_a,e2_a,x0_a,y0_a,flux_b,hlr_b,e1_b,e2_b,x0_b,y0_b
0,-3710.49973813,-0.00175614403188,-0.0195127356966,-0.0226416024475,-0.130124254283,-0.0383977985065,5000.65446465,0.0456119298678,0.0468983107918,-0.0250530036388,-0.144062469276,0.0433894451819
1,2463.40105392,0.00807694862751,-0.00111466296265,0.00473690808634,0.0636060828397,0.00268706335365,-1963.0116249,-0.0154396002248,-0.0513616355405,-0.00613941287225,0.101333433189,-0.0239468438286
2,-814.048749492,-0.0101604381538,-0.0187110613089,-0.0110989261804,-0.0355616541653,-0.0264695952425,1051.92801875,0.0177585812595,0.0125181703033,-0.0369746168074,-0.0380670398892,0.0258730177018
3,-1935.56663353,-0.00607439227194,-0.0166556581292,-0.0159807078652,-0.0657149210321,-0.0338441561471,2760.39049156,0.0214573902574,0.0186440269187,-0.0299350990694,-0.0697430167319,0.0210224257879
4,371.280609915,0.00851638145525,0.0086582320153,0.01155404509,0.0160551468564,0.0311736935946,160.558229741,0.00614802779979,0.0125884763032,0.0197700697153,0.00904862598231,-0.0251545175065
5,-451.930116915,-0.014205941448,-0.00314851793219,0.0206683520459,-0.0403897442438,0.0195336231054,997.137111809,0.0112983415538,0.00433119089516,0.0220129033502,-0.00983442057842,-0.029127864955
6,2141.53424797,0.032877526452,0.000994245410291,-0.011518735489,0.0413873284751,0.0205912449099,-852.247703102,0.000872469783458,-0.00790200328202,0.0141095129614,0.0510060373192,-0.00372152026452
7,-1375.10731431,-0.00523760349513,-0.0118908157177,-0.00935975620799,-0.0679371012496,-0.01807540883,1634.45282561,0.0439801971211,0.00523948944581,0.00878181529874,-0.0460248892411,0.0113887005189
8,1129.21504262,0.0265964155941,0.0181944792765,-0.0024255027717,0.0345405251563,-0.024761021694,-767.97721628,0.025482964984,0.0247341760651,-0.0268284824388,0.0377563125271,0.00394241805226
9,-625.28319269,0.014394601112,-0.00438529523127,0.011415511592,-0.0412844628172,0.022224704238,670.000886696,-0.0073100783991,0.0148530619692,-0.00484199110371,-0.00503644385646,-0.000473342789402
10,-2401.50365644,-0.00825300459408,-0.00674892359557,-0.00888670572979,-0.098005054473,-0.0163207978879,2681.79592285,0.0380723914457,0.0077468094641,-0.0130852619643,-0.096897251702,0.0201237058892
11,1691.33687006,0.00881869940237,0.00734116780373,0.0166794714728,0.0472506440097,-0.00639567484443,-1213.51017756,0.00138048558515,-0.0308102407657,0.00333543861031,0.0803445674315,-0.0220721502293
12,-2454.13601901,-0.00540681780145,-0.024649163948,-0.00414288177716,-0.08904683029,-0.026944083089,2939.8396621,0.0410251218679,0.0291208429684,-0.0193960517482,-0.086673055813,0.0327022549119
13,-823.775531637,0.0183752927917,-0.0160276680103,0.00612735547384,-0.0554425752596,-0.017320380764,1455.08218355,0.0218311984997,0.0108210462546,-0.000779541528963,-0.0417901520577,0.023254042181
14,-2486.30391371,-0.0130214701385,-0.036563510219,0.000765906404023,-0.12006302933,-0.0157769199783,2966.12418707,0.0162737898765,0.00761528343705,-0.00921045470259,-0.0985692519104,0.0207096015287
15,-3476.08445169,-0.0253827313605,-0.0515201251904,-0.0328177381851,-0.139009405867,-0.0591428701854,4216.01511251,0.0379458949647,0.0204777421764,-0.0291076147023,-0.120954143589,0.038135820643
16,3844.75061767,0.0493804041634,0.0261776633308,0.00867912540877,0.122596264757,-0.00304908469877,-3061.5761691,-0.0160935162569,-0.0506755169366,-0.0152043639302,0.150851306225,0.034754058068
17,3604.35033225,0.0344820446203,0.0188150574028,-0.0193948573376,0.0916888984404,-0.00979785895461,-2854.1795837,-0.00342359755689,-0.0224012327341,-0.0163913761102,0.11925660339,0.0254809532156
18,4241.037851,0.0553439818623,0.0328513572985,0.00305383941776,0.135203585797,-0.0196651363234,-3877.0425691,-0.0150115240867,-0.0397047112091,-0.0131057205773,0.177836418027,-0.0224574522026
19,2295.01292625,0.0395549027637,0.00728277185398,0.00845720934695,0.06778682052,0.00377172794111,-2020.99425896,0.0021770266311,-0.0100943732056,0.00353090194145,0.0752367665547,0.0115982815164
