,flux_a,hlr_a,e1_a,e2_a,x0_a,y0_a,flux_b,hlr_b,e1_b,e2_b,x0_b,y0_b
0,-2998.43739377,-0.0203673271094,-0.0307502342869,-0.0180355471729,-0.104542385224,-0.0311270715919,3669.62540256,0.0302520584744,0.0217042448579,-0.0146926955734,-0.100559657492,0.00466708516451
1,1616.95837042,0.0279640227921,-0.00162218346243,-0.0154025788277,0.0407379813817,-0.00689276831963,-670.50874025,0.00644497441999,0.00288975446493,0.000854359892547,0.0493576517055,0.0154251267548
2,3094.7165812,0.0149150484778,0.0113001010042,-0.00193658510365,0.0532176834434,-0.0125158474823,-2247.63327445,-0.0251036881582,-0.0278628043236,-0.000242514824495,0.123132442527,0.012681244951
3,-6651.26285648,-0.0235935858034,-0.0448353187452,-0.0114057002599,-0.215967051555,-0.00403463729612,7898.37114007,0.0644222277129,0.0547376249887,0.000656498222618,-0.238747319233,0.0154632113891
4,3338.7460523,0.0389004120865,0.0177090763857,-0.0124016331775,0.0569186956979,-0.0153942405333,-2539.36128998,-0.00951181317277,-0.0184277447449,-0.0120895544987,0.087922908034,0.00502430817439
5,6409.23342195,0.0594854196844,0.0447078774675,-0.00450536265546,0.223388810879,-0.0251594210164,-5725.23287306,-0.0159950431234,-0.0384328771737,0.001769097785,0.215637568839,-0.00633545202084
6,-5206.53889797,-0.0299626986469,-0.0531303298568,-0.0163965915029,-0.180101966619,0.00901851314377,6174.16114211,0.0223769141579,0.0213317460914,-0.00711737073139,-0.146146016063,0.0238472428337
7,9958.55567024,0.0539899909167,0.0719622835722,0.00801744558614,0.263353869057,0.0202662511244,-8581.86150399,-0.0103404884501,-0.0659976038678,0.0150292919809,0.257799416947,-0.0384794279797
8,-1598.78268174,-0.00446322399588,-0.0173615526012,0.00888385358735,-0.0638493859802,-0.0166034835581,2283.46923956,0.0257189949372,0.00366846784774,-0.00031137702398,-0.0637154403039,0.0083278615194
9,-4844.87075392,-0.00838356561012,-0.0270251248146,0.00818819931664,-0.171150682312,0.017162322215,5293.4005545,0.040566247822,0.0270270195624,-0.00314406102954,-0.163756639856,0.0189210366135
10,-6718.34315675,-0.0267542304605,-0.0379355822257,-0.0177191646304,-0.222376261888,-0.0242311550734,7828.85925649,0.0585447234741,0.0436280804322,-0.00735020347045,-0.226385884566,0.00912797691922
11,-2276.04751138,0.00261885046462,-0.00976100879853,-0.0507408844752,-0.0824617430867,-0.0800433209761,3368.72312362,0.0314109962333,0.0364455838091,-0.026078225267,-0.0985609869836,0.0543632466552
12,529.268720623,0.00326185923207,-0.0013856573734,0.00213285016342,0.00912664098285,0.0079042628457,212.793972644,0.00873367100835,0.00284387125948,0.00158642696858,-0.0042983742468,-0.00691020964361
13,2070.02106329,0.014350253834,0.0156811611411,-0.0181724543336,0.0249552858982,-0.00968665294626,-834.319229098,0.0158404087198,-0.0295556041448,-0.00575954818397,0.0458906246232,-0.00641699164113
14,967.771594404,0.00700707516583,-0.00519063367031,0.00861567581156,0.0205912006817,0.00825619918022,-9.2789911465,-0.00890922074955,0.00168446250192,0.0154220845372,0.0246910972095,0.0074373484449
15,7731.11297594,0.0596340338791,0.0427942624067,-0.00188512051929,0.210507811577,0.00943484312863,-7109.60038649,-0.0437993443095,-0.0428648692957,0.00427649266504,0.244394758752,0.0131640876353
16,5162.96213017,0.0516505515793,0.0340411679904,0.011975478895,0.138394105472,0.0108267186943,-4936.45833226,-0.0331660787767,-0.0393666745144,-0.00942740299963,0.143874618609,0.0205102552572
17,3054.12511566,0.0248502260964,0.0306531912096,-0.0124142676795,0.102670655066,-0.00909134333433,-2956.44091022,-0.0162226030624,-0.0108509185038,-0.0209878101973,0.111288929071,0.00798900615298
18,-8602.28166736,-0.032625661445,-0.0314624007436,-0.0306392218257,-0.252855080965,0.000318118642173,8872.88416863,0.0702032556654,0.0715108588995,-0.0157326296639,-0.247886471565,0.0385320646551
19,760.202632377,0.00507193696415,0.00736565154125,-0.00981991632668,-0.0188458268765,0.00903254927547,531.533725532,0.0147133048449,-0.00996517995229,0.000375686439697,0.0162310134963,0.0147025741503
