,flux_a,hlr_a,e1_a,e2_a,x0_a,y0_a,flux_b,hlr_b,e1_b,e2_b,x0_b,y0_b
$\bar\mu$,25000.0,1.0,0.0,0.0,-1.00110315637,-0.0154124379082,25000.0,1.0,0.0,0.0,0.992947353995,0.0120507131381
$\sigma$,0.0,0.0,0.0,0.0,0.0888201339201,0.0590080145754,0.0,0.0,0.0,0.0,0.0867006015679,0.0611060562765
$\sigma_{\mu}$,0.0,0.0,0.0,0.0,0.0198607857216,0.0131945931808,0.0,0.0,0.0,0.0,0.0193868438796,0.0136637295671
