,flux_a,hlr_a,e1_a,e2_a,x0_a,y0_a,flux_b,hlr_b,e1_b,e2_b,x0_b,y0_b
$\bar\mu$,0.0,0.0,0.0,0.0,-0.00394776703633,-0.000151126870035,0.0,0.0,0.0,0.0,-0.00461201192389,0.000998792101492
$\sigma$,0.0,0.0,0.0,0.0,0.0601483140289,0.0149610398711,0.0,0.0,0.0,0.0,0.0585588962456,0.0201715246464
$\sigma_{\mu}$,0.0,0.0,0.0,0.0,0.0134495718901,0.00334539021659,0.0,0.0,0.0,0.0,0.0130941672693,0.00451049003191
