,flux_a,hlr_a,e1_a,e2_a,x0_a,y0_a,flux_b,hlr_b,e1_b,e2_b,x0_b,y0_b
0,25278.6119905,1.00883651213,-0.0125247946062,-0.00744575587608,-1.17489339399,-0.0172672778022,25180.5201839,1.01219197419,0.0209976369108,-0.0247968925478,1.12683730457,-0.0141062762899
1,24317.6429582,1.00504353386,-0.00358593299498,0.00306421358033,-1.3143262845,-0.0300244748313,26070.0418451,1.02089504606,0.00970744060369,0.00779489132366,1.20061845124,0.0555159333459
2,26228.4696674,1.04369222854,-0.000319542280445,0.00743542478193,-1.07154656958,-0.00237777171889,25144.6286448,1.00907437634,-0.0137478537537,0.00475161266352,1.28913020471,-0.0184932427694
3,24926.8858257,1.00231440813,-0.0120176933639,0.00531744046366,-1.32495961456,0.0593826061949,25848.4567998,1.0096019958,-0.0126732074469,0.00644795097268,1.21317918781,-0.0430269855134
4,24161.6199895,0.978653277399,-0.0249070759781,0.0151171125777,-1.27095062478,0.044319328672,26349.5645935,1.02232887178,3.03612154751e-07,0.0162066764051,1.11935888774,-0.0101228303475
5,25387.4000949,1.0227020046,0.00271411583083,-0.00919363058505,-1.13602638802,-0.071320283097,24742.8751698,1.00020706731,-0.00228284332493,-0.0121196713291,1.23342830313,-0.00272528371162
6,26206.9040089,1.02570849871,0.0192877603075,0.0104939508056,-1.20195311896,-0.072955785219,24670.6322065,0.995207146865,-0.0205837640351,0.0105714155051,1.30524054566,-0.0341889503989
7,25161.9785794,1.01878821032,-0.0079982057288,0.0135987864545,-1.2934144962,-0.02984684832,25985.5864284,1.02198261447,0.0020301440845,-0.00187060912713,1.21574264368,-0.0132242616331
8,25453.0684694,1.00907735864,-0.000113587250572,-0.0203280457749,-1.16030766166,0.0763763296143,25013.2128091,1.00073504824,-0.00129188791215,-0.011428848457,1.18387009239,0.0809016768114
9,25928.8059488,1.01259533705,0.0197268637452,0.00284945673113,-1.17433059906,-0.0641100921252,24997.1336426,1.01212923677,-0.0182921904797,0.0161717123962,1.2606411251,0.00486640658596
10,25332.1440284,1.00830715164,0.00440513744144,-0.0118794010271,-1.22445687958,-0.0902280683365,24910.9923065,0.997398505271,-0.0242263199302,-0.0139448875109,1.29112376772,0.0484426311389
11,26022.5627584,1.01838466746,0.0144640720424,0.00848151149014,-1.25268561508,-0.0320570548223,24973.6380684,0.999215673824,-0.0103490492366,0.0081189248524,1.29833688736,-0.0266577355331
12,25716.8151883,1.02213981517,0.00522110458891,-0.00585953227185,-1.28395306374,-0.0790755831131,25373.5319189,1.00692662323,0.00780636955479,-0.0195136933681,1.1588376795,0.0305693541056
13,25115.1754191,1.00283964023,-0.00753349127898,-0.0151180090489,-1.19697289809,0.0795039559967,26112.7026596,1.02889970024,0.0160073527975,-0.00833074690317,1.12165128952,0.0954380588431
14,25243.512162,1.01718141989,-0.00463295850204,0.00357181416842,-1.29671474161,0.0948130738183,25367.9735114,1.01869420093,0.00133736825279,-0.0112107489133,1.27460975607,0.0234539723718
15,25347.4425142,1.02387646406,-0.00037041332752,-0.00223900465246,-1.26675438462,0.0757283478577,25455.5713205,1.0111927554,0.00248688538643,-0.010301405639,1.17665657436,-0.0734339868147
16,26271.9258621,1.03289814915,0.0206801416745,-0.0161275494014,-1.25089960316,0.0999851408778,24136.5841784,0.989052704815,-0.0130915663446,-0.00087212416438,1.35232233605,0.0867479655273
17,25393.0914577,1.00922299116,-0.00328066584078,0.00711414404242,-1.16899198431,0.0276764968544,25104.5333788,1.00587298678,-0.0142705029527,0.00278358804702,1.21466534554,-0.00537406164595
18,26629.6471131,1.03255753393,0.0202812787546,-0.00628757010496,-1.12672289625,-0.0975166132588,24125.8132581,1.0008890748,-0.0228157210572,0.00300592544649,1.22157576238,-0.0670546826912
19,25784.3662615,1.02826876556,0.0149385077159,-0.0241518440062,-1.08644406556,0.0601419584067,25280.3628505,1.0008165492,0.00879429643862,-0.00677543410089,1.16111973711,0.0725230491702
