,flux_a,hlr_a,e1_a,e2_a,x0_a,y0_a,flux_b,hlr_b,e1_b,e2_b,x0_b,y0_b
0,375.523150367,0.00636197151666,0.00306091193418,0.00895240884265,-0.00293811130967,-0.0221622646682,763.877296983,0.0158092597499,0.00104826558803,-0.00237163651928,-0.00828444008943,0.00265647467822
1,56.9735150491,-0.00237744920578,0.000709507812752,-0.0090063212889,-0.00570573082053,-0.0125696850423,557.214039186,0.00731584418728,0.00082376765564,-0.00844900017724,0.00484437317936,-0.0125800323412
2,223.364879864,0.0175840729801,-0.0036821017215,0.0047634092449,-0.0042573504014,-0.00160090041446,-70.7875554537,0.00546506720871,-0.00123032138121,-0.00481910889651,-0.00467750760079,0.0117094969679
3,1039.50302874,0.0240456393733,-0.00471510286425,0.004351376515,0.0138225198906,0.00838324009127,335.987263137,0.0196974493472,-0.00382083367401,0.00688346977225,-0.00568777362554,0.0035829616659
4,151.802389798,0.0144993980651,0.00197603121446,0.00599807460569,0.0132267765209,-0.0113229444567,245.713685899,0.0144246182467,-0.0048985849583,0.00914877702824,-0.0149682957032,-0.00815351169273
5,469.518489314,0.0130533400995,-0.0088785104841,0.00897911211051,-0.00159920029382,-0.0238885148802,518.155666289,0.0197909754013,-0.00395743214125,-0.00496708430801,-0.0185190599652,-0.0105826470093
6,415.541235194,-0.00131174321517,-0.00615871340131,-0.00540599009985,-0.0109258303358,0.000631822882892,228.355517786,0.00772249136106,-0.000100679027481,0.00109131264972,-0.00937205199343,-0.00627227178791
7,636.302560437,0.0351210905077,0.00393898024968,0.00183080354299,-0.00496068237087,-0.0113327118629,254.371844401,-0.000970296382571,0.00569758255432,4.62623254371e-05,-0.00772060401742,0.00105379138647
8,559.329426961,0.00501029068273,-0.00435293098481,-0.00208175432436,0.0103040969133,-0.00458745109255,-79.9583422292,0.00811019919582,0.0107500267539,-0.0040361054001,-0.0173419550302,0.0218145880666
9,224.086022265,0.00620320842199,-0.000800501864451,-0.0118891945681,0.0251722794424,0.0056558856186,168.039980419,0.0318058020967,0.00443136359782,0.010556877539,0.00354681560221,0.00632057550784
10,794.59847349,0.00574689641274,0.00248324696639,0.00730301437006,-0.000790228237635,0.0136850626995,126.479544278,0.0012901883341,0.000466000841682,0.00234669647837,0.00186703947047,-0.0104259348939
11,388.569995054,0.0220997788489,0.000102409499602,-0.00910703127027,-0.0117692097022,0.00976088980928,594.449398159,0.00730854948536,0.00312684856296,-0.00141381771569,0.0207603001921,0.0085063669772
12,375.701511372,0.0101466719136,0.0010391572163,0.0108316432575,-0.000226365386583,0.0119513149939,327.476883646,0.011636402982,0.00994973924424,-0.0160373821169,-0.000964150046272,-0.0015286612487
13,78.3778744589,0.00143536787332,0.00741695333168,-0.00211768505196,-0.000809605048197,0.00637295789822,561.268724309,0.0212226333941,-0.00215846689879,0.0127702515026,0.00384261912067,-0.00888474621417
14,472.129895629,0.0234104311641,-0.00336982533804,0.0140687414952,0.00720508074636,0.0124354240152,333.581921626,0.0256914863935,0.00189379216791,0.0120720488468,-0.00534669361132,0.00913116190008
15,450.374430416,0.00863582086297,0.0208345373063,-0.00671069678566,0.00151620474723,0.0140950822206,142.687980707,0.0178635065192,0.0103618168208,0.00771064487073,0.0144507209126,0.00394975618515
16,585.477570675,0.0205953217222,0.00257303477688,0.0106848162512,0.00793682052333,0.0223247138769,763.076235469,0.0218904285911,-0.00908730414037,0.00217751131502,-0.0146357612617,0.0268653432503
17,585.488703528,0.0118913047809,0.00294597155538,-0.00334597600041,-0.00833276274452,-0.0147535485687,519.018796503,0.0123077563851,0.00837964135627,-0.000176120264268,-0.00320993503769,-0.000723768527147
18,477.75593492,0.0115004145238,0.00368473618139,0.00644543040504,-0.00611610184932,-0.00390413631521,124.102948433,0.0162971782435,0.00798796747711,0.0154662683441,0.0153778259344,0.00511970552139
19,545.740793683,0.0231691671409,0.00328506154862,0.00656103395619,0.00624699552399,-0.0132777823218,311.406289658,0.0159418349817,-0.00671769589104,-0.00101296873767,-0.00767445012731,-0.0201103861822
