,flux_a,hlr_a,e1_a,e2_a,x0_a,y0_a,flux_b,hlr_b,e1_b,e2_b,x0_b,y0_b
0,25375.5231504,1.00636197152,0.00306091193418,0.00895240884265,-0.777592868072,-0.0216490945467,25763.877297,1.01580925975,0.00104826558803,-0.00237163651928,0.679797015868,0.0399542570529
1,25056.973515,0.997622550794,0.000709507812752,-0.0090063212889,-0.715031924014,0.0831813594398,25557.2140392,1.00731584419,0.00082376765564,-0.00844900017724,0.692022477442,0.00231546020303
2,25223.3648799,1.01758407298,-0.0036821017215,0.0047634092449,-0.687012037976,-0.0955039365371,24929.2124445,1.00546506721,-0.00123032138121,-0.00481910889651,0.680231402468,0.0328837119152
3,26039.5030287,1.02404563937,-0.00471510286425,0.004351376515,-0.597551933544,0.0996296875944,25335.9872631,1.01969744935,-0.00382083367401,0.00688346977225,0.677908414927,0.0147777100309
4,25151.8023898,1.01449939807,0.00197603121446,0.00599807460569,-0.647071086871,0.0676248642514,25245.7136859,1.01442461825,-0.0048985849583,0.00914877702824,0.663451267217,-0.0320639799153
5,25469.5184893,1.0130533401,-0.0088785104841,0.00897911211051,-0.680713666611,0.0212386588717,25518.1556663,1.0197909754,-0.00395743214125,-0.00496708430801,0.588526991123,0.0500502483652
6,25415.5412352,0.998688256785,-0.00615871340131,-0.00540599009985,-0.642817597541,-0.0134252904139,25228.3555178,1.00772249136,-0.000100679027481,0.00109131264972,0.662996857093,0.0883517617865
7,25636.3025604,1.03512109051,0.00393898024968,0.00183080354299,-0.801901383991,-0.0996419779838,25254.3718444,0.999029703617,0.00569758255432,4.62623254371e-05,0.641752601283,-0.087226416331
8,25559.329427,1.00501029068,-0.00435293098481,-0.00208175432436,-0.7596804633,-0.0972975253112,24920.0416578,1.0081101992,0.0107500267539,-0.0040361054001,0.707034888474,0.0492480256642
9,25224.0860223,1.00620320842,-0.000800501864451,-0.0118891945681,-0.705871621112,0.0161415500751,25168.0399804,1.0318058021,0.00443136359782,0.010556877539,0.769825161743,-0.0125936609845
10,25794.5984735,1.00574689641,0.00248324696639,0.00730301437006,-0.646174204937,0.101980222722,25126.4795443,1.00129018833,0.000466000841682,0.00234669647837,0.681606204803,0.0241671156545
11,25388.5699951,1.02209977885,0.000102409499602,-0.00910703127027,-0.654660088933,-0.0678856501082,25594.4493982,1.00730854949,0.00312684856296,-0.00141381771569,0.660149603428,0.103169395958
12,25375.7015114,1.01014667191,0.0010391572163,0.0108316432575,-0.670271642866,0.0428084020458,25327.4768836,1.01163640298,0.00994973924424,-0.0160373821169,0.678967047527,-0.00280839515737
13,25078.3778745,1.00143536787,0.00741695333168,-0.00211768505196,-0.631009717648,0.0435022117721,25561.2687243,1.02122263339,-0.00215846689879,0.0127702515026,0.633447751555,0.080461962329
14,25472.1298956,1.02341043116,-0.00336982533804,0.0140687414952,-0.594902336811,0.0751391470338,25333.5819216,1.02569148639,0.00189379216791,0.0120720488468,0.624601872034,0.0404974264014
15,25450.3744304,1.00863582086,0.0208345373063,-0.00671069678566,-0.752030611089,0.0370240731231,25142.6879807,1.01786350652,0.0103618168208,0.00771064487073,0.783556998175,0.0715522375773
16,25585.4775707,1.02059532172,0.00257303477688,0.0106848162512,-0.673383755171,0.112752860377,25763.0762355,1.02189042859,-0.00908730414037,0.00217751131502,0.595729458912,-0.0350649546924
17,25585.4887035,1.01189130478,0.00294597155538,-0.00334597600041,-0.761759686318,-0.0199753481504,25519.0187965,1.01230775639,0.00837964135627,-0.000176120264268,0.604144722789,0.0262345678437
18,25477.7559349,1.01150041452,0.00368473618139,0.00644543040504,-0.723600581467,0.0487122554125,25124.1029484,1.01629717824,0.00798796747711,0.0154662683441,0.764362354217,0.0208044440632
19,25545.7407937,1.02316916714,0.00328506154862,0.00656103395619,-0.664881723587,-0.0958597589613,25311.4062897,1.01594183498,-0.00671769589104,-0.00101296873767,0.775377366227,0.0138624037676
