,flux_a,hlr_a,e1_a,e2_a,x0_a,y0_a,flux_b,hlr_b,e1_b,e2_b,x0_b,y0_b
$\bar\mu$,0.0,0.0,0.0,0.0,0.0199499993014,0.0105442259576,0.0,0.0,0.0,0.0,0.0430954076218,-0.0263781720247
$\sigma$,0.0,0.0,0.0,0.0,0.242597344394,0.0527515962885,0.0,0.0,0.0,0.0,0.253612578459,0.0587894300396
$\sigma_{\mu}$,0.0,0.0,0.0,0.0,0.0542464153227,0.0117956155223,0.0,0.0,0.0,0.0,0.0567094965383,0.0131457161927
