,flux_a,hlr_a,e1_a,e2_a,x0_a,y0_a,flux_b,hlr_b,e1_b,e2_b,x0_b,y0_b
0,25000.0,1.0,0.0,0.0,-0.796593124481,-0.0128854959383,25000.0,1.0,0.0,0.0,0.656800899771,0.0609747867874
1,25000.0,1.0,0.0,0.0,-0.883142967704,0.133592075306,25000.0,1.0,0.0,0.0,0.546501072532,0.0103072722798
2,25000.0,1.0,0.0,0.0,-0.8516471933,-0.16861734133,25000.0,1.0,0.0,0.0,0.479446364108,0.0311525188525
3,25000.0,1.0,0.0,0.0,-0.147450670245,0.0819301712891,25000.0,1.0,0.0,0.0,1.35184529172,-0.0843729304176
4,25000.0,1.0,0.0,0.0,-1.32010097291,0.0211425746076,25000.0,1.0,0.0,0.0,0.185668003568,0.0170829352031
5,25000.0,1.0,0.0,0.0,-0.612045266214,0.100543041112,25000.0,1.0,0.0,0.0,0.699439425785,-0.00420663027528
6,25000.0,1.0,0.0,0.0,-0.418659915302,0.0791757930354,25000.0,1.0,0.0,0.0,0.909826620852,-0.0158535991464
7,25000.0,1.0,0.0,0.0,-0.760779576724,-0.12954688231,25000.0,1.0,0.0,0.0,0.640678325186,-0.0568796709935
8,25000.0,1.0,0.0,0.0,-0.83494176964,-0.0179878782683,25000.0,1.0,0.0,0.0,0.67804936635,-0.0264144829965
9,25000.0,1.0,0.0,0.0,-0.633755838488,0.0501601817891,25000.0,1.0,0.0,0.0,0.871230421973,-0.0369335229181
10,25000.0,1.0,0.0,0.0,-0.269407454222,0.123099201248,25000.0,1.0,0.0,0.0,1.06915813747,-0.146147998595
11,25000.0,1.0,0.0,0.0,-0.87348265966,-0.0814632795415,25000.0,1.0,0.0,0.0,0.403949700192,0.0764022743957
12,25000.0,1.0,0.0,0.0,-0.835606244315,0.137367025673,25000.0,1.0,0.0,0.0,0.448408110039,-0.0361043872693
13,25000.0,1.0,0.0,0.0,-0.429176425163,0.0641472644664,25000.0,1.0,0.0,0.0,0.866983521977,0.0591725883054
14,25000.0,1.0,0.0,0.0,-0.774972429914,0.0128157847892,25000.0,1.0,0.0,0.0,0.452180561112,0.0582887840555
15,25000.0,1.0,0.0,0.0,-0.664217831165,0.0303638446163,25000.0,1.0,0.0,0.0,0.836776549256,0.0299220133386
16,25000.0,1.0,0.0,0.0,-0.520620762529,0.0239983935372,25000.0,1.0,0.0,0.0,0.769158288265,-0.00784371688026
17,25000.0,1.0,0.0,0.0,-0.804442814264,-0.0455488215077,25000.0,1.0,0.0,0.0,0.604436960522,0.0641011897271
18,25000.0,1.0,0.0,0.0,-0.524111210557,0.115461363262,25000.0,1.0,0.0,0.0,0.981487870106,-0.0808188541047
19,25000.0,1.0,0.0,0.0,-0.460763414846,-0.0542622404607,25000.0,1.0,0.0,0.0,1.02908610265,0.0277330494791
